dep_id	fips	quad	huc
10011196	f49021	q38114NEA2	h16030006
10011197	f49021	q38114NEA2	h16030006
10011198	f49021	q38114NEA2	h16030006
10011199	f49021	q38114NEA2	h16030006
10011200	f49021	q38114NWG2	h16030006
10011201	f49021	q38114NWG2	h16030006
10011202	f49021	q38114NWG2	h16030006
10011203	f49021	q38114NEB2	h16030006
10011204	f49021	q38114NWG2	h16030006
10011205	f49021	q38114NWG2	h16030006
10011206	f49021	q39114SWG4	h16030006
10011207	f49021	q38114NWC3	h16030006
10011208	f49021	q38114NWC3	h16030006
10011209	f49021	q38114NWC3	h16030006
10011210	f49021	q39114SEC4	h16030006
10011211	f49021	q38114NWH3	h16030006
10011212	f49021	q38114NWH3	h16030006
10011213	f49021	q38114NWH3	h16030006
10011214	f49021	q38114NWH3	h16030006
10011215	f49021	q38114NWH3	h16030006
10011216	f49021	q38114NWD2	h16030006
10011217	f49021	q38116NEH1	h16020301
10011218	f49021	q38114NWE4	h16030006
10011219	f49021	q38114NEB2	h16030006
10011220	f49021	q38114NEB2	h16030006
10011221	f49021	q38114NEB2	h16030006
10011222	f30043	q46114NEH1	h10020005
10011223	f30043	q46114NEH1	h10020005
10011224	f30001	q46114NEC3	h10020004
10011225	f30081	q46114NWA1	h17010205
10011226	f30093	q46114NEC2	h10020004
10011227	f30057	q46114NEH2	h10020005
10011228	f30023	q47114SWG3	h17010201
10011229	f30023	q47114SWG3	h17010201
10011230	f30023	q47114SWG3	h17010201
10011231	f30077	q47114SWH2	h17010201
10011232	f30039	q47114SWG2	h17010201
10011233	f30077	q47114NEA2	h17010203
10011234	f30039	q47114SWH3	h17010201
10011235	f30077	q47114SEA2	h17010201
10011236	f30043	q47114SEE4	h10020005
10011237	f49001	q39114SWG2	h16030007
10011238	f49001	q39114SWH2	h16030007
10011239	f49001	q39114SWH1	h16030007
10011240	f49001	q39114SWG2	h16030007
10011241	f49001	q39114SWG2	h16030007
10011242	f49001	q39114SWH2	h16030007
10011243	f49027	q40114SWG4	h16030009
10011244	f49027	q40114SWG4	h16030009
10011245	f49027	q40114SWF3	h16030009
10011246	f49027	q40114SWE3	h16020303
10011247	f49001	q39114SWF1	h16030009
10011248	f49001	q39114SWG2	h16030007
10011249	f49001	q39114SWH2	h16030007
10011250	f49001	q39114SWG2	h16030007
10011251	f49001	q39114SWG2	h16030007
10011252	f49001	q39114SWG2	h16030007
10011253	f49001	q39114SWG2	h16030007
10011254	f49001	q39114SWG2	h16030007
10011255	f49001	q39114SWG2	h16030007
10011256	f49001	q39114SWH1	h16030007
10011257	f49001	q39114SWH1	h16030007
10011258	f49001	q39114SWH2	h16030007
10011259	f49027	q40114SEF4	h16030005
10011260	f49027	q40114SEF4	h16030005
10011261	f49021	q38114NWA2	h16030006
10011262	f49021	q38114NWA2	h16030006
10011263	f49001	q39114SWG1	h16030007
10011265	f49001	q39114SWH1	h16030007
10011266	f49001	q39114SWH1	h16030007
10011267	f49001	q39114SWG1	h16030007
10011268	f49001	q39114SWH1	h16030007
10011269	f49001	q39114SWH1	h16030007
10011270	f49001	q39114SWH2	h16030007
10011271	f49001	q39114SWH1	h16030007
10011272	f49001	q39114SWH1	h16030007
10011273	f49001	q39114SWF1	h16030009
10011274	f49021	q38114NWG3	h16030006
10011275	f49021	q38114NWG3	h16030006
10011276	f49021	q38114NWH4	h16030006
10011277	f49027	q39114NED3	h16030007
10011278	f49001	q39114NED4	h16030007
10011279	f49027	q39114NED3	h16030008
10011280	f49053	q38114SWC2	h15010008
10011281	f49053	q38114SWC2	h15010008
10011282	f49001	q39114SEA2	h16030007
10011283	f49001	q39114SEA2	h16030007
10011284	f49001	q39114SEA2	h16030007
10011285	f49001	q39114SEA2	h16030007
10011286	f49001	q39114SEA2	h16030007
10011287	f49001	q39114SEA1	h16030007
10011288	f49001	q39114SEA2	h16030007
10011289	f49001	q39114NWF4	h16030007
10011290	f49027	q40114SEF4	h16030005
10011291	f49027	q40114SEB1	h16030005
10011292	f49027	q40114SEB1	h16030005
10011293	f49027	q40114SEB1	h16030005
10011294	f49027	q40114SEH3	h16030005
10011295	f49001	q39114NWG4	h16030007
10011296	f49001	q39114NWG4	h16030007
10011297	f49027	q40114SEG3	h16030005
10011298	f49027	q40114SEG3	h16030005
10011299	f49027	q40114SEF4	h16030005
10011300	f49001	q39114NWH4	h16030007
10011301	f49001	q39114NWH4	h16030007
10011302	f49001	q39114NWH4	h16030007
10011303	f49001	q39114NWH4	h16030007
10011304	f49001	q39114NWH4	h16030007
10011305	f49021	q38114NEC1	h16030006
10011306	f49053	q38114SWH2	h15010008
10011307	f49021	q38114NWC4	h16030006
10011308	f49003	q42114NEG1	h16010204
10011309	f49027	q40114SEA3	h16030005
10011310	f49003	q42114NEG3	h16010204
10011311	f49021	q39116SEH4	h15010013
10011312	f49021	q38116NEH1	h15010013
10011313	f49021	q38116NEH1	h16020301
10011314	f49021	q38114NWC2	h16030006
10011315	f49001	q39114SWB3	h16020301
10011316	f49021	q39114SWB3	h16020301
10011317	f49021	q38114NWG4	h15010008
10011318	f49003	q42114SEH1	h16010204
10011319	f49003	q42114NEG2	h16010204
10011320	f49027	q40114SWA4	h16020301
10011321	f49021	q38116NEH1	h16020301
10011322	f49021	q38114NEB1	h16030006
10011323	f49021	q39114SWD4	h16030006
10011324	f49003	q42114NWA3	h16020308
10011325	f49001	q39114SEB2	h16030007
10011326	f49027	q40114SEB4	h16030008
10011327	f49003	q42114NEE4	h16020309
10011328	f49027	q39114NEB1	h16030008
10011329	f49027	q39114NEB1	h16030008
10011330	f49027	q39114NEB1	h16030008
10011331	f49021	q39114SWC4	h16030006
10011332	f49021	q38114NWH4	h16030006
10011333	f49021	q38114NWC3	h16030006
10011334	f49021	q38114NWC3	h16030006
10011335	f49001	q39114SEB2	h16030007
10011336	f49001	q39114SEB2	h16030007
10011337	f49001	q39114SWF1	h16030009
10011338	f49001	q39114SWF1	h16030007
10011339	f49001	q39114SWF1	h16030009
10011340	f49001	q39114SWE2	h16030006
10011341	f49027	q40114SEH3	h16030005
10011342	f49027	q40114SEH4	h16030005
10011343	f49021	q38114NWA2	h16030006
10011344	f49005	q42112NWB2	h16010203
10011345	f49033	q42112NWE1	h16010203
10011346	f49027	q40114NWH4	h16030005
10011347	f49005	q42112NWB2	h16010203
10011348	f49005	q42112NWB2	h16010202
10011349	f49005	q42112NWB2	h16010203
10011350	f49005	q42112SWC1	h16010203
10011351	f49005	q42112NWB1	h16010202
10011352	f49005	q42112NWB1	h16010202
10011353	f49005	q42112NWB1	h16010202
10011354	f49005	q42112NWA2	h16010202
10011355	f49005	q42112NWB4	h16010203
10011356	f49005	q42112NWC1	h16010202
10011357	f49023	q40114NWC3	h16020306
10011358	f49005	q42112NWA4	h16010203
10011359	f49005	q42112NWA4	h16010203
10011360	f49003	q42112NWA4	h16010204
10011361	f49057	q42112SWD1	h16020102
10011362	f49005	q42112NWB4	h16010203
10011363	f49005	q42112NWB3	h16010203
10011364	f49005	q42112NWB3	h16010203
10011365	f49005	q42112NWB3	h16010203
10011366	f49005	q42112NWB3	h16010203
10011367	f49005	q42112NWB3	h16010203
10011368	f49005	q42112SWB1	h16010203
10011369	f49005	q42112SWB1	h16010203
10011370	f49005	q42112NWD4	h16010203
10011371	f49005	q42112SWB1	h16010203
10011372	f49005	q42112NWB2	h16010203
10011373	f49005	q42112NWB2	h16010203
10011374	f49023	q40114NEE2	h16030005
10011375	f49023	q40114NEG4	h16030005
10011376	f49023	q40114NEG4	h16030005
10011377	f49023	q40114NEE2	h16030005
10011378	f49023	q40114NEE2	h16030005
10011379	f49023	q40114NEE2	h16030005
10011380	f49023	q40114NEE2	h16030005
10011381	f49029	q42112SWB3	h16020102
10011382	f49029	q42112SWB3	h16020102
10011383	f49029	q42112SWB3	h16020102
10011384	f49029	q41112NWC1	h16020102
10011385	f49029	q41112NWC1	h16020102
10011386	f49029	q41112NWC1	h16020102
10011387	f49029	q42112SWB4	h16020102
10011388	f49029	q42112SWD3	h16020102
10011389	f49029	q42112SWD3	h16020101
10011390	f49023	q40114NEE2	h16030005
10011391	f49023	q40114NEE2	h16030005
10011392	f49023	q40114NEE2	h16030005
10011393	f49023	q40114NEE2	h16030005
10011394	f49023	q40114NWE2	h16020306
10011395	f49023	q40114NWE2	h16020306
10011396	f49023	q40114NEC2	h16030005
10011397	f49023	q40114NEC2	h16030005
10011398	f49023	q40114NEC2	h16030005
10011399	f49027	q40114NEA4	h16030005
10011400	f49027	q40114NWH4	h16030005
10011401	f49023	q40114NWH4	h16030005
10011402	f49023	q40114NWH4	h16030005
10011403	f49023	q40114NWH4	h16020306
10011404	f49023	q40114NWH4	h16020306
10011405	f49027	q39114NWH3	h16030007
10011406	f49029	q42112SWD4	h16020102
10011407	f49029	q41112NWD1	h16020102
10011408	f49029	q41112NWD1	h16020102
10011409	f49029	q41112NWD1	h16020102
10011410	f49029	q42112SWC4	h16020102
10011411	f49029	q42112SWC4	h16020102
10011412	f49029	q42112SWC4	h16020102
10011414	f49029	q42112SWC4	h16020102
10011415	f49009	q41110NWC1	h14040106
10011416	f49009	q41110NWH1	h14040106
10011417	f49009	q41110NWH1	h14040106
10011418	f49009	q41110NWG2	h14040106
10011419	f49009	q41110NWH2	h14040106
10011420	f49009	q41110NWA1	h14040106
10011421	f49009	q41110NWA1	h14040106
10011422	f49009	q41110NWC1	h14040106
10011423	f49047	q41110SWC4	h14060005
10011424	f49009	q41110NWC1	h14040106
10011425	f49009	q41110NWC1	h14040106
10011426	f49009	q41110NWF1	h14040106
10011427	f49009	q41110NWF1	h14040106
10011428	f49009	q41110NWF1	h14040106
10011429	f49009	q41110NWD1	h14040106
10011430	f49009	q41110NWE1	h14040106
10011431	f49009	q41110NWG1	h14040106
10011432	f49009	q41110NWG1	h14040106
10011433	f49009	q41110NWG1	h14040106
10011434	f49033	q42112NWG4	h16010101
10011435	f49033	q42112NWH4	h16010101
10011436	f49033	q42112NWG4	h16010101
10011437	f49033	q42112NWG4	h16010101
10011438	f49033	q42112NWG1	h16010201
10011439	f49033	q42112NWG2	h16010101
10011440	f49033	q42112NWG2	h16010101
10011441	f49033	q42112NWH3	h16010101
10011442	f49033	q42112NWH3	h16010101
10011443	f49033	q42112NWH3	h16010101
10011444	f49033	q42112NWH3	h16010101
10011445	f49033	q42112NWH3	h16010101
10011446	f49033	q42112NWG3	h16010101
10011447	f49033	q42112SWH1	h16010101
10011448	f49033	q42112SWF1	h16010101
10011449	f49033	q42112SWF1	h16010101
10011450	f49033	q42112NWH2	h16010101
10011451	f49033	q42112NWH2	h16010101
10011452	f49027	q40114NEG4	h16030005
10011453	f49023	q40114NEE2	h16030005
10011455	f49033	q42112SWE1	h16010101
10011456	f49033	q42112NWF4	h16010101
10011457	f49005	q42112NWD1	h16010203
10011458	f49005	q42112NWD1	h16010203
10011459	f49005	q42112NWA1	h16010202
10011460	f49005	q42112NWA1	h16010202
10011462	f49043	q41112NWD3	h16020101
10011463	f49035	q41112NWD3	h16020204
10011464	f49043	q41112NWD3	h16020102
10011465	f49043	q41112NWD3	h16020102
10011466	f49043	q41112NWD3	h16020102
10011467	f49043	q41112NWD3	h16020102
10011468	f49043	q41112NWF1	h16020101
10011469	f49043	q41112NWE3	h16020101
10011470	f49043	q41112NWE3	h16020102
10011471	f49043	q41112NWE3	h16020102
10011472	f49043	q41112NWE3	h16020101
10011473	f49043	q41112NWE3	h16020101
10011474	f49043	q41112NWE3	h16020101
10011475	f49051	q41112NWE3	h16020203
10011476	f49051	q41112NWE3	h16020203
10011477	f49051	q41112NEA3	h16020203
10011478	f49043	q41112NEA3	h16020203
10011479	f49043	q41112NWF3	h16020101
10011480	f49043	q41112NWF3	h16020101
10011481	f49043	q41112NWF3	h16020101
10011482	f49043	q41112NWG3	h16020101
10011483	f49043	q41112NEG1	h14040106
10011484	f49043	q41112NEG1	h14040106
10011485	f49043	q41112NWD3	h16020102
10011486	f49043	q41112NWD3	h16020102
10011487	f49043	q41112NWD3	h16020101
10011488	f49043	q41112NWD3	h16020102
10011489	f49043	q41112NWD3	h16020101
10011490	f49043	q41112NWD3	h16020101
10011491	f49043	q41112NWD3	h16020102
10011492	f49043	q41112NWD3	h16020101
10011493	f49043	q41112NWD3	h16020101
10011494	f49043	q41112NWD3	h16020101
10011495	f49043	q41112NWD3	h16020102
10011496	f49043	q41112NWD3	h16020102
10011497	f49043	q41112NWD3	h16020102
10011498	f49043	q41112NWD3	h16020204
10011499	f49043	q41112NWE3	h16020101
10011500	f49043	q41112NWE3	h16020101
10011501	f49051	q41112NWE3	h16020101
10011503	f49043	q41112NWE3	h16020101
10011504	f49043	q41112NWE3	h16020101
10011505	f49043	q41112NWE3	h16020101
10011506	f49051	q41112NWE3	h16020101
10011507	f49051	q41112NWE3	h16020101
10011508	f49043	q41112NWE3	h16020101
10011509	f49043	q41112NWE3	h16020101
10011510	f49043	q41112NWE3	h16020101
10011511	f49043	q41112NWE3	h16020101
10011512	f49043	q41112NWE3	h16020101
10011513	f49051	q41112NWE3	h16020101
10011514	f49043	q41112NWG2	h16020101
10011515	f49043	q41112NWG2	h16020101
10011516	f49043	q42112SWE4	h16020101
10011517	f49043	q41112NEB1	h16010101
10011518	f49043	q41112NEB1	h16010101
10011519	f49043	q41112NWE1	h16020101
10011520	f49043	q41112NWD2	h16020102
10011521	f49043	q41112NEA2	h16010101
10011522	f49043	q41112NWE2	h16020101
10011523	f49043	q41112NWE2	h16020101
10011524	f49027	q40114NED4	h16030005
10011525	f49023	q40114NEG2	h16030005
10011526	f49043	q41112NEB2	h16010101
10011528	f49023	q40114NEH3	h16030005
10011529	f49023	q40114NEH3	h16030005
10011530	f49023	q40114NEH3	h16030005
10011531	f49023	q40114NWG3	h16020306
10011532	f49023	q40114NEG3	h16030005
10011533	f49023	q40114NEG3	h16030005
10011534	f49023	q40114NWH3	h16020306
10011535	f49027	q40114NWH4	h16030005
10011536	f49049	q40112NWD2	h16020202
10011537	f49027	q40114NWH4	h16030005
10011538	f49023	q40114NED2	h16030005
10011539	f49023	q40114NED2	h16030005
10011540	f49023	q40114NED2	h16030005
10011541	f49023	q40114NEE2	h16030005
10011542	f49023	q40114NEE2	h16030005
10011543	f49023	q40114NEE2	h16030005
10011544	f49023	q40114NEE2	h16030005
10011545	f49023	q40114NEE2	h16030005
10011546	f49027	q40114NWH4	h16030005
10011547	f49029	q42112SWC3	h16020102
10011548	f49029	q42112SWC3	h16020102
10011549	f49029	q42112SWD4	h16020102
10011550	f49023	q40114NEE2	h16030005
10011551	f49023	q40114NEE2	h16030005
10011552	f49023	q40114NEE2	h16030005
10011553	f16037	q44116NEG2	h17040218
10011554	f16059	q46116SEF2	h17060203
10011555	f16015	q44116NWA1	h17050112
10011556	f16059	q46114SWA4	h17060203
10011557	f16059	q46114SWB4	h17060204
10011558	f16059	q46116SEG1	h17060203
10011559	f16057	q47118NEB1	h17060108
10011560	f16085	q45116NWF1	h17060208
10011561	f16085	q46116SWE4	h17060208
10011562	f16085	q46116SWE4	h17060208
10011563	f16079	q48118NEH4	h17010302
10011564	f16085	q45116NWA2	h17050123
10011565	f16055	q48118NEB3	h17010303
10011566	f16049	q46116SWC2	h17060207
10011567	f16049	q46116SWA1	h17060207
10011568	f16049	q46116NWC2	h17060305
10011569	f16055	q48118NED4	h17010303
10011570	f16009	q48118SED3	h17010304
10011571	f16079	q48118NEF4	h17010301
10011572	f16079	q48118SEF1	h17010302
10011573	f16079	q48118NEG4	h17010302
10011574	f16085	q46116SWE3	h17060206
10011575	f16037	q45116SEC2	h17060201
10011576	f16037	q45116SEE2	h17060201
10011577	f16085	q45116NWA2	h17050123
10011578	f16039	q44116SWF1	h17050113
10011579	f16037	q45116NWH4	h17060205
10011580	f16015	q45116SWA4	h17050120
10011581	f16015	q44116NWB3	h17050112
10011582	f16015	q44118NEH1	h17050112
10011583	f16013	q44116NEB2	h17060201
10011584	f16025	q44116SEA1	h17040220
10011585	f16015	q44116NWD1	h17050111
10011586	f35051	q33108NWD1	h13030101
10011587	f35051	q33108NWC2	h13030102
10011588	f35051	q33108NWD1	h13030101
10011589	f35051	q33108NWC1	h13030101
10011590	f35051	q33108NWC1	h13030101
10011591	f35051	q33108NWD1	h13030101
10011592	f35051	q33108NWD1	h13030101
10011593	f35051	q33108NWC1	h13030101
10011594	f35051	q33108NWD1	h13030101
10011595	f35051	q33108NWD1	h13030101
10011596	f35051	q33108NWC1	h13030101
10011597	f35051	q33108NWC1	h13030101
10011598	f35051	q33108NWD1	h13030101
10011599	f35051	q33108NWC1	h13030101
10011600	f35051	q33108NWC1	h13030101
10011601	f35051	q33108NWD1	h13030101
10011602	f35051	q33108NWC2	h13030102
10011603	f35051	q33108NWC2	h13030102
10011604	f35051	q33108NWC1	h13030101
10011605	f35051	q33108NWC2	h13030102
10011606	f35051	q33108NWD1	h13030101
10011607	f35051	q33108NWD1	h13030101
10011608	f35051	q33108NWD1	h13030101
10011609	f35051	q33108NWC1	h13030101
10011610	f35051	q33108NWD1	h13030101
10011611	f35051	q33108NWD1	h13030101
10011612	f35051	q33108NWD1	h13030101
10011613	f35051	q33108NWD1	h13030101
10011614	f35051	q33108NWC1	h13030101
10011615	f35051	q33108NWC1	h13030101
10011616	f35051	q33108NWC1	h13030101
10011617	f35051	q33108NWD1	h13030101
10011618	f35051	q33108NWC1	h13030101
10011619	f08071	q38104SWA2	h11020010
10011620	f08055	q38106SWG2	h13010002
10011621	f08071	q38104NWH4	h11020009
10011622	f08071	q38104NWG3	h11020009
10011623	f08011	q38104NWF3	h11020009
10011624	f08011	q39104SEA4	h11020009
10011625	f08055	q38106NEE2	h11020006
10011626	f08071	q38106SEA2	h11020007
10011627	f08055	q38106SEA1	h11020006
10011628	f08009	q38104SWH4	h11040001
10011629	f08009	q38104SEA4	h11040001
10011630	f08009	q38104SEA4	h11040001
10011631	f08009	q38104SEA4	h11040001
10011632	f08009	q38104SWH4	h11040001
10011633	f08009	q38104SWH4	h11040001
10011634	f08009	q38104SWH4	h11040001
10011635	f08009	q38104SWH4	h11040001
10011636	f08071	q38106SEA1	h11020006
10011637	f08055	q38106SEA1	h11020006
10011638	f08009	q38104SWH4	h11040001
10011639	f08009	q38104SWH4	h11040001
10011640	f08009	q38104SWH4	h11040001
10011641	f08009	q38104SWH4	h11040001
10011642	f08071	q38106SEA2	h11020007
10011643	f08055	q38106SWG1	h11020006
10011644	f08055	q38106SWH1	h11020006
10011646	f08071	q38106SWG2	h11020010
10011647	f08075	q41104NWF3	h10190012
10011648	f08123	q41106NEA2	h10190007
10011649	f08123	q41106NEC2	h10190008
10011650	f08123	q41106NEC3	h10190008
10011651	f08123	q41106NEC2	h10190008
10011652	f08123	q41106NEC2	h10190008
10011653	f08123	q41106NEC2	h10190008
10011654	f08123	q41106NEC2	h10190008
10011655	f08123	q41106NEC3	h10190008
10011656	f08123	q41106NEC2	h10190008
10011657	f08123	q41106NED3	h10190009
10011658	f08123	q41106NED3	h10190009
10011659	f08123	q41106NED3	h10190009
10011660	f08023	q38106NWF3	h13010002
10011661	f08023	q38106NWF3	h13010002
10011662	f08023	q38106NWF4	h13010002
10011663	f08023	q38106NWF4	h13010002
10011664	f08023	q38106NWF4	h13010002
10011665	f08023	q38106NWF4	h13010002
10011666	f08023	q38106NWF4	h13010002
10011668	f08023	q38106NWF4	h13010002
10011669	f08023	q38106NWF4	h13010002
10011670	f08005	q40106NED4	h10190003
10011671	f08023	q38106NWE4	h13010003
10011672	f08023	q38106NWF4	h13010002
10011673	f08055	q38106NWE4	h11020006
10011674	f08003	q38106NWD4	h13010003
10011675	f08023	q38106SWF2	h13010002
10011676	f08003	q38106NWE4	h11020006
10011677	f16033	q45114SEA3	h17040216
10011678	f16079	q48118SEG1	h17010302
10011679	f16059	q45114NWB1	h17060204
10011680	f16059	q45114NWD1	h17060204
10011681	f16059	q45114NWF2	h17060204
10011682	f16059	q45114NWF3	h17060204
10011683	f16059	q45114SWF1	h17060204
10011684	f16037	q44116NEF2	h17040218
10011685	f16003	q45118NED1	h17050124
10011686	f16003	q45118NEF1	h17060210
10011687	f16003	q45118NEF3	h17050124
10011688	f16007	q43112SWE3	h16010201
10011689	f16013	q44114NWA4	h17040221
10011690	f16007	q43112SWE3	h16010201
10011691	f16079	q48116NWA4	h17010301
10011692	f16017	q49118NEA3	h17010215
10011693	f16013	q44116NEE2	h17040219
10011694	f16013	q44116NEB2	h17060201
10011695	f16015	q44118NEH3	h17050112
10011696	f16013	q44116NEF2	h17040219
10011697	f16013	q44116NEA2	h17060201
10011698	f16013	q44116NEF3	h17040219
10011699	f16013	q44116SEF1	h17040219
10011700	f16013	q44116NEF4	h17040219
10011701	f35051	q33108NWC2	h13030102
10011702	f35051	q34108SWC2	h13030101
10011703	f35051	q33108NWD1	h13030101
10011704	f35051	q33108NWD1	h13030101
10011705	f35051	q33108NWC1	h13030101
10011706	f35051	q33108NWC1	h13030101
10011707	f35051	q33108NWC2	h13030102
10011708	f35051	q34108SWB2	h13030101
10011709	f35051	q33108NWD1	h13030101
10011710	f35051	q34108SWB2	h13030101
10011711	f35051	q33108NWC2	h13030102
10011712	f35051	q33108NWC1	h13030101
10011713	f35051	q33108NWD1	h13030101
10011714	f35051	q34108SWG4	h13030101
10011715	f35051	q34108SEE1	h13050003
10011716	f35051	q34108SWD2	h13030101
10011717	f35051	q34108SWG4	h13030101
10011718	f35051	q34108SWD2	h13030101
10011719	f35051	q34108SWC2	h13030101
10011720	f35051	q34108SWD2	h13030101
10011721	f35051	q34108SWD2	h13030101
10011722	f35051	q34108SWC2	h13030101
10011723	f35051	q33108NWG1	h13030101
10011724	f35051	q34108SWG4	h13030101
10011725	f35051	q34108SEC4	h13050003
10011726	f35051	q34108SWG4	h13030101
10011727	f35051	q34108SWD2	h13030101
10011728	f35051	q34108SWB1	h13030101
10011729	f35051	q33108NWG2	h13030102
10011730	f35051	q34108SWC2	h13030101
10011731	f35051	q34108SEE1	h13050003
10011732	f35051	q34108SWC2	h13030101
10011733	f35051	q34108SWG4	h13030101
10011734	f35051	q33108NWG1	h13030103
10011735	f35051	q33108NWF2	h13030102
10011736	f35051	q34108SEE1	h13050003
10011737	f35051	q33108NWG1	h13030101
10011738	f35051	q33108NWF2	h13030102
10011739	f35051	q34108SWC3	h13030101
10011740	f35051	q33108NWD1	h13030101
10011741	f35051	q33108NWC1	h13030101
10011742	f35051	q34108SWC3	h13030101
10011743	f35051	q33108NWC1	h13030101
10011744	f35051	q33108NWC1	h13030101
10011745	f35051	q34108SWG4	h13030101
10011746	f35051	q33108NWC1	h13030101
10011747	f35051	q34108SWG4	h13030101
10011748	f35051	q33108NWC1	h13030101
10011749	f35051	q34108SWC3	h13030101
10011750	f30077	q47114SEE1	h17010201
10011751	f30077	q47114SWH2	h17010201
10011752	f30023	q47114SWF3	h17010201
