occurrence_id,latitude,longitude,state,label,b2_blue,b3_green,b4_red,b8_nir,b11_swir1,b12_swir2,ferrous_iron_index,swir_alteration_index,clay_carbonate_index,ndvi,elevation_m,slope_deg,aspect_deg,aspect_sin,aspect_cos,tri_roughness,dist_to_fault_km,dist_to_lineament_km,lithology,spatial_block_id,spatial_split
MN_BG_0284,21.60984,82.55961,Odisha,0,0.099,0.1535,0.2358,0.4345,0.1628,0.1385,2.3831,1.176,0.3747,0.2964,173.58,4.88,203.25,-0.3948,-0.9188,12.5,13.05,9.09,Alluvial Quaternary Plains,21_82,test
MN_BG_0285,19.29603,84.29628,Andhra Pradesh,0,0.0772,0.1704,0.1459,0.2731,0.2856,0.1507,1.8891,1.8948,1.0457,0.3036,247.35,4.1,309.28,-0.7741,0.6331,16.7,3.28,11.35,Schist Gneiss Complex,19_84,test
MN_BG_0286,14.34401,75.43205,Karnataka,0,0.0726,0.1781,0.2175,0.4349,0.2025,0.2138,2.9962,0.9469,0.4655,0.3333,290.06,7.48,347.63,-0.2142,0.9768,12.72,6.0,1.5,Deccan Basalt Trap,14_75,train
MN_BG_0287,21.2631,84.97276,Odisha,0,0.0724,0.1404,0.1775,0.3183,0.2503,0.2094,2.4508,1.1953,0.7864,0.2841,244.88,0.95,96.9,0.9928,-0.1201,10.89,28.8,3.7,Alluvial Quaternary Plains,21_84,train
MN_BG_0288,19.16609,84.52302,Andhra Pradesh,0,0.071,0.1765,0.1852,0.298,0.1687,0.1783,2.6096,0.9462,0.5662,0.2335,232.91,4.32,114.1,0.9128,-0.4083,6.68,19.85,16.67,Sandstone Sedimentary,19_84,test
MN_BG_0289,21.80653,86.18609,Odisha,0,0.1059,0.1117,0.2228,0.4374,0.2556,0.1598,2.1046,1.5993,0.5843,0.3249,489.86,5.23,183.81,-0.0664,-0.9978,7.06,19.46,15.81,Deccan Basalt Trap,21_86,train
MN_BG_0290,16.07144,75.18647,Karnataka,0,0.0997,0.1601,0.2374,0.4375,0.2038,0.223,2.3805,0.9139,0.4658,0.2964,224.47,6.41,267.11,-0.9987,-0.0504,5.61,13.59,2.33,Sandstone Sedimentary,16_75,train
MN_BG_0291,13.95592,74.3609,Karnataka,0,0.103,0.138,0.2419,0.3082,0.1836,0.2204,2.3473,0.8329,0.5956,0.1205,168.98,5.83,259.34,-0.9827,-0.185,18.44,7.41,14.12,Schist Gneiss Complex,13_74,validation
MN_BG_0292,15.41535,74.5162,Karnataka,0,0.1103,0.1537,0.2236,0.3035,0.2831,0.207,2.027,1.3673,0.9328,0.1515,313.83,4.54,319.1,-0.6548,0.7558,4.79,2.0,26.04,Sandstone Sedimentary,15_74,train
MN_BG_0293,21.8102,79.12229,Madhya Pradesh / Maharashtra,0,0.0749,0.1754,0.1758,0.3984,0.215,0.1367,2.3461,1.5729,0.5398,0.3877,292.15,4.41,351.28,-0.1516,0.9884,2.76,5.06,5.88,Deccan Basalt Trap,21_79,train
MN_BG_0294,15.87577,75.71656,Karnataka,0,0.0905,0.1111,0.2579,0.2775,0.1703,0.1996,2.8511,0.8532,0.6136,0.0365,171.58,0.54,151.99,0.4696,-0.8829,15.48,18.45,1.74,Schist Gneiss Complex,15_75,test
MN_BG_0295,21.838,79.46363,Madhya Pradesh / Maharashtra,0,0.0875,0.1205,0.2303,0.338,0.2049,0.1915,2.632,1.0699,0.6063,0.1896,289.75,5.26,331.45,-0.4779,0.8784,6.67,2.74,4.34,Alluvial Quaternary Plains,21_79,train
MN_BG_0296,20.80036,80.6045,Madhya Pradesh / Maharashtra,0,0.1106,0.1594,0.1601,0.2477,0.1695,0.2069,1.4475,0.8191,0.6842,0.2147,275.66,4.84,42.89,0.6806,0.7327,11.46,8.62,3.43,Sandstone Sedimentary,20_80,train
MN_BG_0297,15.17759,76.35615,Karnataka,0,0.0666,0.1028,0.2593,0.2735,0.1675,0.1428,3.8915,1.1733,0.6125,0.0267,280.42,3.84,288.86,-0.9463,0.3233,5.73,13.51,5.69,Sandstone Sedimentary,15_76,test
MN_BG_0298,22.18566,78.52279,Madhya Pradesh / Maharashtra,0,0.1067,0.1369,0.2587,0.3311,0.2982,0.2105,2.4246,1.4161,0.9004,0.1229,112.8,5.94,357.17,-0.0494,0.9988,2.0,23.38,1.5,Alluvial Quaternary Plains,22_78,test
MN_BG_0299,21.35293,78.51606,Madhya Pradesh / Maharashtra,0,0.0842,0.1188,0.2383,0.2976,0.2759,0.1201,2.8294,2.2974,0.927,0.1107,194.26,2.83,84.08,0.9947,0.1031,1.42,6.48,3.78,Deccan Basalt Trap,21_78,train
MN_BG_0300,15.94431,75.67887,Karnataka,0,0.0798,0.1085,0.2544,0.2339,0.2017,0.1558,3.1877,1.2947,0.8624,-0.0421,332.44,2.44,281.94,-0.9784,0.2069,6.53,2.0,8.06,Sandstone Sedimentary,15_75,test
MN_BG_0301,18.49625,86.41055,Odisha,0,0.0714,0.1657,0.2054,0.2379,0.2938,0.1496,2.8758,1.9632,1.2348,0.0734,271.74,5.86,307.42,-0.7942,0.6076,8.53,17.61,21.84,Sandstone Sedimentary,18_86,train
MN_BG_0302,21.64242,86.31922,Odisha,0,0.072,0.1227,0.1747,0.3067,0.2151,0.1853,2.4276,1.1603,0.7012,0.2743,260.7,6.66,60.32,0.8688,0.4951,5.03,4.46,5.6,Deccan Basalt Trap,21_86,train
MN_BG_0303,20.98916,79.42344,Madhya Pradesh / Maharashtra,0,0.1076,0.1176,0.1623,0.4387,0.1894,0.1513,1.5087,1.2516,0.4317,0.4599,361.73,6.55,41.7,0.6652,0.7467,8.63,21.2,5.68,Deccan Basalt Trap,20_79,validation
MN_BG_0304,14.7899,75.63448,Karnataka,0,0.1061,0.1503,0.216,0.3236,0.2344,0.2095,2.0361,1.1187,0.7243,0.1994,459.48,6.82,332.67,-0.4592,0.8883,12.08,20.6,6.6,Schist Gneiss Complex,14_75,train
MN_BG_0305,19.2042,84.1145,Andhra Pradesh,0,0.1095,0.1551,0.2062,0.2756,0.2196,0.2361,1.8836,0.9302,0.7969,0.144,360.57,10.96,335.86,-0.4089,0.9126,11.52,17.09,9.98,Schist Gneiss Complex,19_84,test
MN_BG_0306,13.79663,76.85105,Karnataka,0,0.0806,0.1547,0.143,0.3787,0.2043,0.1267,1.7752,1.6122,0.5393,0.4517,515.42,1.01,139.25,0.6528,-0.7576,10.87,2.0,1.5,Schist Gneiss Complex,13_76,train
MN_BG_0307,18.57699,86.41655,Odisha,0,0.0604,0.1387,0.1548,0.2908,0.2896,0.1394,2.5643,2.0778,0.9962,0.3052,318.76,10.16,318.41,-0.6638,0.7479,14.68,2.61,1.5,Alluvial Quaternary Plains,18_86,train
MN_BG_0308,19.57692,84.09995,Odisha,0,0.1056,0.1271,0.2542,0.3897,0.2436,0.2257,2.4079,1.0794,0.6252,0.2104,507.28,0.6,267.81,-0.9993,-0.0383,7.71,30.19,4.41,Deccan Basalt Trap,19_84,test
MN_BG_0309,22.33848,79.52316,Madhya Pradesh / Maharashtra,0,0.0893,0.1281,0.2491,0.3509,0.2667,0.2174,2.7886,1.2267,0.7601,0.1695,218.01,0.2,305.45,-0.8146,0.58,13.27,33.96,7.81,Deccan Basalt Trap,22_79,train
MN_BG_0310,19.04663,84.52107,Andhra Pradesh,0,0.0837,0.1041,0.1882,0.375,0.223,0.2099,2.2487,1.0628,0.5949,0.3316,240.02,9.18,67.11,0.9213,0.3889,2.87,16.61,6.31,Deccan Basalt Trap,19_84,test
MN_BG_0311,19.79802,82.95634,Odisha,0,0.0919,0.1317,0.2136,0.4053,0.202,0.2355,2.3245,0.8577,0.4983,0.3098,493.78,7.25,245.04,-0.9066,-0.422,9.05,6.72,1.5,Deccan Basalt Trap,19_82,train
MN_BG_0312,19.70344,83.93474,Odisha,0,0.0833,0.1111,0.2286,0.4171,0.2914,0.1791,2.7453,1.6273,0.6987,0.292,478.04,7.55,150.58,0.4911,-0.8711,10.27,4.44,22.08,Deccan Basalt Trap,19_83,train
MN_BG_0313,21.59561,78.91036,Madhya Pradesh / Maharashtra,0,0.0665,0.1674,0.2137,0.2949,0.1868,0.1867,3.2139,1.001,0.6335,0.1597,168.25,6.36,306.51,-0.8038,0.5949,7.56,13.69,2.56,Sandstone Sedimentary,21_78,train
MN_BG_0314,20.86836,83.34489,Odisha,0,0.0727,0.1033,0.1786,0.3487,0.2801,0.2,2.4571,1.4003,0.8032,0.3225,229.15,6.97,258.93,-0.9814,-0.192,8.16,31.94,6.0,Deccan Basalt Trap,20_83,test
MN_BG_0315,20.88452,80.17,Madhya Pradesh / Maharashtra,0,0.0673,0.1242,0.2039,0.3498,0.2441,0.14,3.0306,1.744,0.6977,0.2635,421.22,0.71,349.13,-0.1885,0.9821,9.92,17.24,7.17,Schist Gneiss Complex,20_80,train
MN_BG_0316,21.00008,85.18053,Odisha,0,0.0961,0.1392,0.2034,0.2969,0.2327,0.1437,2.1159,1.6193,0.7837,0.1868,307.24,3.63,30.59,0.5089,0.8608,10.53,6.88,8.59,Deccan Basalt Trap,21_85,test
MN_BG_0317,21.24281,79.78379,Madhya Pradesh / Maharashtra,0,0.0808,0.1746,0.2507,0.3355,0.2059,0.2085,3.1021,0.9878,0.6136,0.1447,287.32,3.56,121.08,0.8565,-0.5162,15.07,7.96,1.5,Schist Gneiss Complex,21_79,train
MN_BG_0318,20.37564,85.141,Odisha,0,0.0742,0.1387,0.1915,0.2372,0.1749,0.2205,2.5809,0.793,0.7371,0.1067,322.46,3.05,181.77,-0.0309,-0.9995,6.06,17.57,1.5,Deccan Basalt Trap,20_85,train
MN_BG_0319,18.70068,82.65678,Odisha,0,0.0632,0.1667,0.1542,0.2304,0.2213,0.2213,2.4405,1.0001,0.9606,0.1982,243.12,0.46,14.37,0.2482,0.9687,17.18,10.15,3.23,Schist Gneiss Complex,18_82,train
MN_BG_0320,18.13861,83.66024,Andhra Pradesh,0,0.066,0.1613,0.256,0.4431,0.2811,0.1921,3.8798,1.4634,0.6344,0.2677,161.87,2.01,227.08,-0.7323,-0.681,12.48,7.3,5.26,Sandstone Sedimentary,18_83,validation
MN_BG_0321,14.26118,75.15412,Karnataka,0,0.1155,0.1045,0.1983,0.4299,0.2455,0.1856,1.717,1.3227,0.5709,0.3688,220.67,1.51,306.74,-0.8014,0.5981,11.3,2.0,1.5,Schist Gneiss Complex,14_75,train
MN_BG_0322,21.40318,79.88739,Madhya Pradesh / Maharashtra,0,0.0648,0.1546,0.2519,0.3524,0.1777,0.1898,3.8884,0.936,0.5041,0.1663,543.32,3.7,316.74,-0.6853,0.7283,14.21,12.55,18.36,Alluvial Quaternary Plains,21_79,train
MN_BG_0323,18.75141,83.83167,Odisha,0,0.0721,0.1727,0.2312,0.3756,0.2021,0.1421,3.2069,1.4226,0.5382,0.2378,275.31,10.06,81.28,0.9885,0.1515,6.72,4.74,5.06,Alluvial Quaternary Plains,18_83,validation
MN_BG_0324,22.33555,83.39912,Odisha,0,0.0678,0.1163,0.2323,0.3179,0.2392,0.1225,3.4249,1.952,0.7524,0.1556,300.18,5.02,294.0,-0.9136,0.4067,6.48,25.98,1.5,Schist Gneiss Complex,22_83,train
MN_BG_0325,22.03556,84.16828,Odisha,0,0.1098,0.1107,0.2522,0.3928,0.2918,0.2012,2.2979,1.4503,0.7428,0.2179,340.28,4.68,99.2,0.9871,-0.16,13.44,17.39,21.21,Deccan Basalt Trap,22_84,train
MN_BG_0326,15.65459,76.41564,Karnataka,0,0.0638,0.131,0.1739,0.29,0.2976,0.1971,2.725,1.5097,1.0261,0.2502,197.12,8.84,156.43,0.3999,-0.9166,6.53,24.44,1.59,Sandstone Sedimentary,15_76,test
MN_BG_0327,21.15003,79.25031,Madhya Pradesh / Maharashtra,0,0.1054,0.1315,0.213,0.3223,0.2639,0.1474,2.0213,1.7906,0.819,0.2041,276.93,4.24,170.75,0.1607,-0.987,6.68,6.13,1.5,Sandstone Sedimentary,21_79,train
MN_BG_0328,22.21495,78.84901,Madhya Pradesh / Maharashtra,0,0.0959,0.1532,0.1903,0.3813,0.2175,0.1806,1.9852,1.2046,0.5705,0.334,196.42,4.35,132.57,0.7365,-0.6765,8.89,46.38,4.37,Deccan Basalt Trap,22_78,test
MN_BG_0329,15.95681,76.35179,Karnataka,0,0.0949,0.1638,0.2437,0.3251,0.2265,0.1663,2.5675,1.3619,0.6968,0.143,221.08,5.1,197.9,-0.3073,-0.9516,12.46,2.74,14.01,Alluvial Quaternary Plains,15_76,test
MN_BG_0330,18.07099,84.74932,Andhra Pradesh,0,0.0908,0.1233,0.1963,0.4173,0.2027,0.1431,2.1632,1.4162,0.4857,0.3601,270.46,4.02,280.82,-0.9822,0.1877,5.62,7.66,2.06,Schist Gneiss Complex,18_84,train
MN_BG_0331,19.59746,86.54167,Odisha,0,0.0806,0.179,0.1982,0.2612,0.2848,0.1752,2.4599,1.6249,1.0902,0.1371,202.51,8.15,66.35,0.916,0.4012,6.58,7.57,7.45,Deccan Basalt Trap,19_86,train
MN_BG_0332,13.57319,76.5505,Karnataka,0,0.0606,0.161,0.2472,0.3196,0.235,0.1772,4.077,1.3258,0.7353,0.1277,322.35,7.88,321.82,-0.6182,0.786,7.48,4.91,7.64,Sandstone Sedimentary,13_76,train
MN_BG_0333,19.25068,83.91613,Andhra Pradesh,0,0.0872,0.1223,0.2551,0.2528,0.2412,0.1539,2.926,1.567,0.9538,-0.0044,229.18,0.49,359.57,-0.0076,1.0,8.94,2.0,1.5,Sandstone Sedimentary,19_83,train
MN_BG_0334,20.34393,83.61281,Odisha,0,0.079,0.107,0.1764,0.4423,0.2923,0.1602,2.2331,1.8245,0.6608,0.4298,233.63,7.74,2.23,0.0388,0.9992,9.09,19.97,23.71,Sandstone Sedimentary,20_83,test
MN_BG_0335,21.05832,80.70972,Madhya Pradesh / Maharashtra,0,0.0923,0.1011,0.1709,0.3235,0.257,0.208,1.8527,1.2357,0.7945,0.3086,468.95,12.04,146.03,0.5587,-0.8294,8.48,11.09,2.06,Sandstone Sedimentary,21_80,validation
MN_BG_0336,18.90346,83.9273,Andhra Pradesh,0,0.1194,0.1489,0.1845,0.3976,0.1839,0.1661,1.5451,1.1067,0.4624,0.366,396.07,2.65,281.44,-0.9801,0.1984,1.0,7.94,12.64,Deccan Basalt Trap,18_83,validation
MN_BG_0337,14.42359,76.62994,Karnataka,0,0.0743,0.118,0.2005,0.28,0.1613,0.1978,2.6991,0.8153,0.576,0.1653,80.0,6.97,348.11,-0.2061,0.9785,12.8,2.0,6.74,Schist Gneiss Complex,14_76,validation
MN_BG_0338,18.75804,84.29243,Andhra Pradesh,0,0.0823,0.1074,0.1949,0.3107,0.2814,0.1493,2.3681,1.885,0.9056,0.229,308.96,2.95,322.4,-0.6101,0.7923,3.51,40.8,4.69,Schist Gneiss Complex,18_84,train
MN_BG_0339,13.82273,74.89096,Karnataka,0,0.0664,0.1657,0.1567,0.3919,0.1667,0.2338,2.3601,0.713,0.4254,0.4288,297.66,9.98,280.57,-0.983,0.1835,17.34,18.52,4.16,Alluvial Quaternary Plains,13_74,validation
MN_BG_0340,15.79486,75.34267,Karnataka,0,0.0898,0.1006,0.1991,0.4469,0.199,0.1675,2.2175,1.1882,0.4452,0.3837,321.74,8.08,150.26,0.4961,-0.8683,10.78,4.45,22.22,Deccan Basalt Trap,15_75,test
MN_BG_0341,20.99043,78.65853,Madhya Pradesh / Maharashtra,0,0.089,0.1176,0.1705,0.4219,0.1725,0.2058,1.9152,0.8382,0.409,0.4244,371.83,2.8,260.07,-0.985,-0.1725,8.52,2.0,16.09,Schist Gneiss Complex,20_78,train
MN_BG_0342,14.62953,75.53319,Karnataka,0,0.0782,0.1573,0.183,0.2816,0.2205,0.131,2.3407,1.6836,0.7831,0.2121,268.16,1.92,83.67,0.9939,0.1103,10.49,12.12,35.0,Alluvial Quaternary Plains,14_75,train
MN_BG_0343,18.29359,83.31684,Andhra Pradesh,0,0.112,0.1355,0.1564,0.4183,0.2743,0.2381,1.3972,1.152,0.6556,0.4556,392.63,12.7,164.87,0.2611,-0.9653,3.26,10.11,1.5,Schist Gneiss Complex,18_83,validation
MN_BG_0344,20.37677,85.60553,Odisha,0,0.0704,0.1438,0.2257,0.3223,0.1638,0.1739,3.2042,0.9418,0.5082,0.1761,113.15,6.42,44.86,0.7054,0.7088,7.73,12.68,1.5,Schist Gneiss Complex,20_85,train
MN_BG_0345,20.52671,83.78121,Odisha,0,0.0873,0.1131,0.1765,0.3629,0.2023,0.228,2.0216,0.8872,0.5574,0.3455,203.01,11.27,13.95,0.2411,0.9705,14.88,3.7,13.15,Alluvial Quaternary Plains,20_83,test
MN_BG_0346,15.72412,74.45581,Karnataka,0,0.112,0.1399,0.1756,0.281,0.2205,0.2399,1.5681,0.9191,0.7847,0.2308,289.76,4.36,210.61,-0.5092,-0.8606,7.71,8.05,5.94,Alluvial Quaternary Plains,15_74,train
MN_BG_0347,19.32201,86.41586,Odisha,0,0.0861,0.1103,0.2291,0.3679,0.2042,0.1946,2.6593,1.0494,0.555,0.2326,263.97,0.79,323.79,-0.5908,0.8068,7.28,20.65,27.92,Schist Gneiss Complex,19_86,train
MN_BG_0348,18.35763,84.15039,Andhra Pradesh,0,0.0805,0.1798,0.1716,0.2842,0.2903,0.123,2.1331,2.3609,1.0214,0.247,201.46,8.44,301.1,-0.8563,0.5165,12.27,44.0,29.71,Sandstone Sedimentary,18_84,train
MN_BG_0349,19.06839,84.16336,Andhra Pradesh,0,0.0988,0.1103,0.218,0.446,0.2877,0.1727,2.2058,1.6657,0.645,0.3433,279.63,4.05,297.5,-0.887,0.4618,7.01,2.0,4.45,Schist Gneiss Complex,19_84,test
MN_BG_0350,22.28569,79.9745,Madhya Pradesh / Maharashtra,0,0.0787,0.142,0.1479,0.4437,0.2104,0.1773,1.8796,1.1864,0.4742,0.4999,456.35,9.31,238.4,-0.8518,-0.5239,4.16,15.08,2.5,Schist Gneiss Complex,22_79,train
MN_BG_0351,18.72606,85.31869,Odisha,0,0.0624,0.1478,0.2444,0.4249,0.2229,0.1751,3.9168,1.2727,0.5245,0.2697,310.4,3.52,295.65,-0.9014,0.4329,6.63,21.9,16.77,Schist Gneiss Complex,18_85,train
MN_BG_0352,20.5124,83.32772,Odisha,0,0.0661,0.1729,0.2385,0.3948,0.1668,0.2212,3.6068,0.754,0.4226,0.2469,153.83,0.2,196.73,-0.2879,-0.9577,5.45,2.0,11.31,Alluvial Quaternary Plains,20_83,test
MN_BG_0353,21.09854,78.93293,Madhya Pradesh / Maharashtra,0,0.0711,0.1046,0.2105,0.4133,0.1624,0.1259,2.963,1.2905,0.3931,0.325,404.09,6.07,117.63,0.886,-0.4637,12.88,3.85,1.5,Sandstone Sedimentary,21_78,train
MN_BG_0354,20.82773,84.99725,Odisha,0,0.1045,0.154,0.1647,0.3011,0.1777,0.1356,1.5761,1.3103,0.5901,0.2928,136.22,7.75,346.58,-0.232,0.9727,10.17,11.88,1.63,Deccan Basalt Trap,20_84,test
MN_BG_0355,21.61397,84.98865,Odisha,0,0.0971,0.1625,0.2244,0.4119,0.1679,0.2097,2.311,0.8005,0.4075,0.2947,248.49,7.47,230.56,-0.7723,-0.6353,9.3,2.0,6.94,Sandstone Sedimentary,21_84,train
MN_BG_0356,15.42299,74.72767,Karnataka,0,0.0741,0.1395,0.2498,0.2687,0.1802,0.2111,3.3698,0.8537,0.6706,0.0365,282.71,7.84,52.78,0.7963,0.6049,8.51,12.46,2.12,Schist Gneiss Complex,15_74,train
MN_BG_0357,15.34526,75.98105,Karnataka,0,0.1053,0.1248,0.1938,0.3133,0.2978,0.1551,1.8402,1.9202,0.9506,0.2357,203.71,1.14,203.25,-0.3948,-0.9188,9.76,3.71,18.09,Alluvial Quaternary Plains,15_75,test
MN_BG_0358,18.85353,84.63257,Andhra Pradesh,0,0.0701,0.1775,0.1943,0.4375,0.2548,0.1562,2.7714,1.631,0.5823,0.3848,273.13,3.43,33.49,0.5517,0.834,4.76,2.0,1.5,Deccan Basalt Trap,18_84,train
MN_BG_0359,15.64806,74.62415,Karnataka,0,0.0678,0.1515,0.1637,0.2425,0.1834,0.2308,2.4132,0.7943,0.7563,0.194,246.11,8.42,236.1,-0.83,-0.5578,16.39,13.77,7.93,Sandstone Sedimentary,15_74,train
MN_BG_0360,18.36383,84.45894,Odisha,0,0.1135,0.1456,0.2399,0.4481,0.1829,0.203,2.1143,0.901,0.4082,0.3026,327.37,7.43,38.53,0.6229,0.7823,5.95,18.21,19.28,Schist Gneiss Complex,18_84,train
MN_BG_0361,18.81983,83.77426,Andhra Pradesh,0,0.0863,0.1248,0.2315,0.4353,0.2917,0.141,2.683,2.0692,0.6701,0.3057,323.32,6.95,91.02,0.9998,-0.0178,7.99,29.19,8.02,Deccan Basalt Trap,18_83,validation
MN_BG_0362,19.28004,85.59337,Odisha,0,0.0617,0.13,0.2152,0.2536,0.2752,0.1482,3.4887,1.857,1.0852,0.0819,268.6,1.99,214.58,-0.5675,-0.8234,15.38,2.0,1.5,Deccan Basalt Trap,19_85,train
MN_BG_0363,21.23141,80.38526,Madhya Pradesh / Maharashtra,0,0.12,0.1169,0.1718,0.3725,0.2952,0.2299,1.4323,1.2839,0.7925,0.3686,420.69,5.24,48.87,0.7532,0.6578,6.47,2.0,2.54,Sandstone Sedimentary,21_80,validation
MN_BG_0364,21.4053,78.70331,Madhya Pradesh / Maharashtra,0,0.0805,0.1785,0.2156,0.3157,0.1833,0.2383,2.6766,0.7691,0.5806,0.1885,213.56,3.5,25.22,0.4262,0.9046,11.83,2.0,1.5,Schist Gneiss Complex,21_78,train
MN_BG_0365,16.00766,75.69023,Karnataka,0,0.1106,0.1357,0.225,0.3883,0.1844,0.1633,2.035,1.1286,0.4747,0.2662,234.78,5.79,130.15,0.7643,-0.6449,9.07,7.72,13.55,Alluvial Quaternary Plains,16_75,train
MN_BG_0366,22.07423,79.86945,Madhya Pradesh / Maharashtra,0,0.1132,0.1329,0.2125,0.3649,0.2184,0.1373,1.8774,1.5907,0.5986,0.2639,290.9,4.16,76.14,0.9709,0.2395,10.46,15.98,3.09,Schist Gneiss Complex,22_79,train
MN_BG_0367,21.06002,80.70742,Madhya Pradesh / Maharashtra,0,0.1111,0.1691,0.1888,0.3953,0.1801,0.121,1.6995,1.4883,0.4557,0.3536,295.03,4.27,163.94,0.2766,-0.961,7.54,6.59,10.13,Sandstone Sedimentary,21_80,validation
MN_BG_0368,21.27532,83.50198,Odisha,0,0.1088,0.1471,0.1653,0.2744,0.2479,0.2196,1.5194,1.129,0.9034,0.2482,290.79,0.57,312.12,-0.7417,0.6707,6.34,13.28,4.75,Sandstone Sedimentary,21_83,train
MN_BG_0369,21.12681,79.94165,Madhya Pradesh / Maharashtra,0,0.0815,0.1797,0.1976,0.3318,0.2392,0.23,2.4241,1.04,0.7211,0.2534,269.69,9.37,258.73,-0.9807,-0.1954,7.57,2.56,4.99,Alluvial Quaternary Plains,21_79,train
MN_BG_0370,22.26375,79.27144,Madhya Pradesh / Maharashtra,0,0.1171,0.1426,0.2158,0.3449,0.1781,0.1651,1.8422,1.0788,0.5165,0.2302,527.44,5.94,160.87,0.3276,-0.9448,5.29,18.06,1.99,Sandstone Sedimentary,22_79,train
MN_BG_0371,18.52823,84.66785,Andhra Pradesh,0,0.1026,0.1335,0.2021,0.2394,0.2978,0.2,1.969,1.4894,1.2443,0.0845,348.71,0.31,39.41,0.6349,0.7726,3.47,15.17,12.0,Sandstone Sedimentary,18_84,train
MN_BG_0372,18.79885,84.60644,Andhra Pradesh,0,0.0647,0.1265,0.1698,0.4472,0.2145,0.2079,2.6236,1.0317,0.4796,0.4496,355.84,2.09,86.04,0.9976,0.0691,11.16,3.96,4.24,Deccan Basalt Trap,18_84,train
